x;y;Acratosaura.mentalis;Adelophryne.baturitensis;Adelophryne.maranguapensis;Ameivula.nigrigula;Anodorhynchus.leari;Anopetia.gounellei;Anotosaura.vanzolinia;Antilophia.bokermanni;Augastes.lumachella;Callicebus.barbarabrownae;Colobosauroides.cearensis;Copeoglossum.arajara;Formicivora.iheringi;Glaucomastix.cyanura;Glaucomastix.venetacauda;Hemidactylus.agrius;Herpsilochmus.sellowi;Hylopezus.ochroleucus;Kerodon.rupestris;Leptodactylus.oreomantis;Lonchophylla.inexpectata;Megaxenops.parnaguae;Mesoclemmys.tuberculata;Myrmorchilus.strigilatus.strigilatus;Nothobachia.ablephara;Penelope.jacucaca;Phyllopezus.periosus;Placosoma.limaverdorum;Pristimantis.relictus;Procellosaurinus.erythrocercus;Psilops.mucugensis;Rhinella.casconi;Rhopornis.ardesiacus;Rupirana.cardosoi;Sakesphoroides.cristatus;Scriptosaura.catimbau;Stigmatura.budytoides.gracilis;Stigmatura.napensis.bahiae;Synallaxis.hellmayri;Tropidurus.cocorobensis;Tropidurus.erythrocephalus;Tropidurus.helenae;Tropidurus.jaguaribanus;Tropidurus.pinima;Tropidurus.semitaeniatus;Vanzosaura.multiscutata;Wiedomys.pyrrhorhinos;Xeronycteris.vieirai;wc2.1_30s_bio_1;wc2.1_30s_bio_2;wc2.1_30s_bio_3;wc2.1_30s_bio_4;wc2.1_30s_bio_5;wc2.1_30s_bio_6;wc2.1_30s_bio_7;wc2.1_30s_bio_8;wc2.1_30s_bio_9;wc2.1_30s_bio_10;wc2.1_30s_bio_11;wc2.1_30s_bio_12;wc2.1_30s_bio_13;wc2.1_30s_bio_14;wc2.1_30s_bio_15;wc2.1_30s_bio_16;wc2.1_30s_bio_17;wc2.1_30s_bio_18;wc2.1_30s_bio_19
-43.9615;-17.2735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22.16250038;12.49166679;68.63553619;177.2277069;29.89999962;11.69999981;18.20000076;23.36666679;19.56666756;23.70000076;19.56666756;1042;221;4;92.72898102;600;15;431;15
-43.9615;-17.2325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.95000076;12.28333282;68.62197113;172.7320557;29.60000038;11.69999981;17.90000153;23.11666679;19.41666603;23.45000076;19.41666603;1066;226;4;92.57156372;612;15;438;15
-43.9615;-16.9045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.22500038;11.86666679;69.39571381;158.8094788;27.70000076;10.60000038;17.10000038;21.26666641;17.88333321;21.61666679;17.88333321;1193;256;4;88.86634064;664;19;473;19
-43.9615;-16.8635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.71249962;12.07499981;69;159.6462708;28.39999962;10.89999962;17.5;21.75;18.36666679;22.06666565;18.36666679;1197;257;5;89.64440918;672;19;475;19
-43.9615;-16.6175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.19166565;12.08333397;68.26741791;155.6925049;29.10000038;11.39999962;17.70000076;22.14999962;18.93333244;22.45000076;18.93333244;1083;242;3;94.83568573;635;13;431;13
-43.9615;-15.3465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24.22083282;12.39166641;69.61610413;134.4933014;32.5;14.69999981;17.79999924;24.91666794;22.31666565;25.43333435;22.31666565;880;210;1;99.54716492;536;5;258;5
-43.9615;-14.8545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.26666641;11.85000038;68.49710846;135.6186371;32.20000076;14.89999962;17.30000114;24.96666718;22.33333397;25.46666718;22.33333397;815;192;1;98.16316986;487;6;243;6
-43.9205;-19.1595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.04999924;12.61666679;66.75485229;213.467041;29.20000076;10.30000019;18.90000153;22.76666641;18.08333397;23.16666794;18.08333397;1312;268;7;90.78290558;755;24;560;24
-43.9205;-16.9045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.42499924;11.89999962;69.18605042;159.5091858;28;10.80000019;17.20000076;21.48333359;18.06666756;21.81666565;18.06666756;1178;254;5;90.00024414;663;18;468;18
-43.9205;-16.6585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22.04999924;11.91666698;68.09523773;156.1030884;29.89999962;12.39999962;17.5;22.98333359;19.79999924;23.33333206;19.79999924;1084;236;4;97.39137268;655;13;428;13
-43.9205;-14.9775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.16250038;12.25833321;69.2561264;135.8830719;32.29999924;14.60000038;17.69999886;24.83333397;22.23333359;25.36666679;22.23333359;829;200;1;98.25278473;494;6;235;6
-43.9205;-14.6905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.46249962;12.09166718;69.0952301;136.799881;32.40000153;14.89999962;17.50000191;25.18333435;22.5;25.64999962;22.5;802;184;1;98.0736084;477;5;236;5
-43.9205;-9.4425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.13333321;12.80000019;73.56320953;84.48596954;32.90000153;15.5;17.40000153;23.91666603;23.35000038;25.29999924;23.21666718;838;148;0;87.22216034;409;2;192;16
-43.8795;-18.5445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.17916679;10.90833378;66.1111145;181.4644623;25.29999924;8.800000191;16.5;19.63333321;15.63333321;20.04999924;15.63333321;1404;296;7;89.75997925;802;29;607;29
-43.8795;-16.7815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22.25;12.01666641;68.27651215;161.21698;30.10000038;12.5;17.60000038;23.26666641;19.91666603;23.61666679;19.91666603;1121;241;5;96.54933167;674;15;443;15
-43.8795;-16.6585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22.37916756;12.00833321;67.84369659;158.8375092;30.29999924;12.60000038;17.69999886;23.35000038;20.10000038;23.68333435;20.10000038;1067;234;4;98.54672241;652;12;419;12
-43.8795;-16.5765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.92083359;12.10833263;68.40866089;156.458786;29.89999962;12.19999981;17.70000076;22.86666679;19.66666603;23.18333244;19.66666603;1053;234;2;97.69277191;635;10;419;10
-43.8385;-17.1505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22.17083359;12.45833397;68.83057404;170.9127808;30;11.89999962;18.10000038;23.31666565;19.66666603;23.66666794;19.66666603;1011;218;4;93.98300171;586;13;414;13
-43.8385;-16.6995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22.67499924;12.26666641;68.528862;164.3651581;30.70000076;12.80000019;17.90000153;23.71666718;20.31666756;24.08333206;20.31666756;1081;239;3;98.61797333;660;11;424;11
-43.8385;-16.6585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22.75833321;12.25;68.05555725;163.6630859;30.79999924;12.80000019;18;23.76666641;20.41666603;24.13333321;20.41666603;1052;233;3;99.40218353;648;11;411;11
-43.8385;-14.7315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.22916603;12.125;69.2857132;135.234787;32.20000076;14.69999981;17.5;24.93333435;22.29999924;25.43333244;22.29999924;796;184;1;97.42338562;470;6;232;6
-43.7975;-18.5035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.49166679;11.73333359;66.29001617;198.0453796;27;9.300000191;17.70000076;21.08333397;16.68333244;21.48333359;16.68333244;1317;275;8;89.27903748;751;29;567;29
-43.7975;-16.6995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22.57500076;12.23333359;68.34264374;162.5716553;30.60000038;12.69999981;17.90000153;23.60000038;20.25;23.96666718;20.25;1051;231;3;99.6366272;647;10;413;10
-43.7975;-15.9615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;23.51666641;12.76666737;69.76321411;150.0353394;31.89999962;13.60000038;18.29999924;24.41666603;21.36666679;24.68333435;21.36666679;943;219;1;97.89537811;563;5;290;5
-43.7975;-14.2805;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.73749924;12.29166698;70.23809052;128.9842377;32.70000076;15.19999981;17.5;25.43333435;22.91666603;25.91666603;22.91666603;814;179;1;97.06085968;477;4;221;7
-43.7975;-8.7455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.05833244;12.39999962;73.80952454;95.62792206;34.79999924;18;16.79999924;25.54999924;25.54999924;27.43333244;25.23333359;837;150;0;87.35877228;435;6;177;18
-43.7975;-8.1305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.84166718;12.28333282;72.25491333;101.4851913;35.59999847;18.60000038;16.99999809;26.31666565;26.25;28.29999924;25.88333321;869;150;1;84.85884094;425;9;178;27
-43.7565;-18.4625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.40416718;11.5583334;65.67234802;196.7515564;26.89999962;9.300000191;17.59999847;20.98333359;16.61666679;21.39999962;16.61666679;1324;275;7;89.37204742;753;27;572;27
-43.7565;-17.3555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.14166641;11.91666698;69.28294373;172.8087769;28.39999962;11.19999981;17.20000076;22.35000038;18.56666756;22.73333359;18.56666756;1043;226;4;92.44106293;600;16;428;16
-43.7155;-19.1595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.62916756;12.29166698;65.3812027;219.1974945;28.70000076;9.899999619;18.80000114;22.41666603;17.56666565;22.81666756;17.56666565;1342;282;5;91.92530823;774;19;572;19
-43.7155;-19.0775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18.45000076;11.4333334;66.08863068;198.2308044;25.89999962;8.600000381;17.29999924;20.08333397;15.6833334;20.48333359;15.6833334;1454;299;7;90.1685791;830;28;621;28
-43.7155;-17.3555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.15416718;11.875;69.44445038;172.751236;28.39999962;11.30000019;17.09999847;22.36666679;18.58333397;22.76666641;18.58333397;1050;227;5;91.95811462;603;18;429;18
-43.7155;-17.2735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.29583359;12.00833321;69.01340485;172.8038788;28.70000076;11.30000019;17.40000153;22.48333359;18.71666718;22.86666679;18.71666718;1033;226;3;93.45146942;598;15;423;15
-43.6745;-19.0775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.10416603;11.29166603;66.42156982;188.5767059;24.5;7.5;17;18.64999962;14.46666622;19.08333397;14.46666622;1597;313;19;82.79286194;870;61;661;61
-43.6745;-17.4785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.79999924;11.75;68.71344757;173.493515;28.10000038;11;17.10000038;22.01666641;18.20000076;22.45000076;18.20000076;1106;232;8;88.52668762;623;27;449;27
-43.6335;-19.3645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.96666718;11.96666622;65.75091553;208.6137543;27.89999962;9.699999809;18.20000076;21.66666794;17.08333397;22.10000038;17.08333397;1412;307;6;91.3131485;808;23;595;23
-43.6335;-19.3235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.26250076;12.02499962;65.35326385;211.8868256;28.29999924;9.899999619;18.39999962;21.98333359;17.33333397;22.43333435;17.33333397;1396;302;6;91.31173706;800;22;588;22
-43.6335;-19.2825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.72083282;12.125;65.18817139;217.7515106;28.79999924;10.19999981;18.59999847;22.5;17.69999886;22.93333244;17.69999886;1351;292;5;92.07266998;777;19;572;19
-43.6335;-18.2575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;17.92499924;10.5;66.03773499;168.2463074;24.89999962;9;15.89999962;19.25;15.54999924;19.70000076;15.54999924;1441;301;8;88.01661682;810;33;620;33
-43.6335;-18.1755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6875;10.59166718;65.78675079;172.8389435;25.70000076;9.600000381;16.10000038;20.03333282;16.21666718;20.46666718;16.21666718;1398;290;8;87.56638336;783;33;600;33
-43.6335;-8.1305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.35833359;12.30000019;72.78107452;102.3992462;35.09999847;18.20000076;16.89999771;25.81666565;25.79999924;27.83333397;25.41666603;896;154;2;84.20772552;436;12;182;29
-43.5925;-19.3645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.45416641;12.10833359;65.09856415;215.4852753;28.60000038;10;18.60000038;22.21666718;17.46666718;22.64999962;17.46666718;1391;304;6;91.01461792;793;23;584;23
-43.5925;-19.3235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.27916718;11.75833321;65.32407379;208.8220062;27.10000038;9.100000381;18;21;16.38333321;21.41666603;16.38333321;1452;313;7;90.63284302;828;26;611;26
-43.5925;-19.2825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19;11.69999981;65.36312866;206.5517731;26.79999924;8.899999619;17.89999962;20.70000076;16.13333321;21.13333321;16.13333321;1478;313;9;89.05121613;836;31;618;31
-43.5925;-18.2575;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.80833244;10.73333359;65.05050659;180.3132629;26;9.5;16.5;20.25;16.25;20.68333244;16.25;1401;291;8;88.44224548;789;30;604;30
-43.5925;-17.3965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.49583435;12.10833359;68.79734802;177.66745;29;11.39999962;17.60000038;22.73333359;18.83333397;23.16666794;18.83333397;1052;227;6;90.71551514;601;21;426;21
-43.5515;-19.0775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.9375;12.22499943;64.68254089;223.0177765;28;9.100000381;18.89999962;21.76666641;16.81666756;22.21666718;16.81666756;1504;294;17;82.35256958;814;54;615;54
-43.5515;-18.0935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.19166756;11.44999981;65.0568161;199.793457;28.70000076;11.10000038;17.60000038;22.73333359;18.26666641;23.18333435;18.26666641;1195;243;8;86.93786621;666;30;500;30
-43.5515;-15.8795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;23.76666641;12.76666641;70.92592621;145.5917969;32;14;18;24.64999962;21.68333244;24.88333321;21.68333244;885;197;1;97.11695099;527;6;272;6
-43.5105;-13.1735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.52083397;12.92500019;73.02259827;96.72969055;34.20000076;16.5;17.70000076;25.78333282;24.36666679;26.75;24.29999924;790;176;1;94.58190918;444;3;212;11
-43.5105;-6.8185;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.80833435;10.88333321;67.59835052;127.6684875;35.29999924;19.20000076;16.09999847;26.01666641;27.45000076;28.64999962;25.70000076;1131;205;3;81.19316101;566;22;202;65
-43.4695;-18.3805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.40416718;10.99166679;64.27875519;199.1625214;26.79999924;9.699999809;17.09999847;21;16.54999924;21.46666718;16.54999924;1341;270;6;89.248909;760;23;568;23
-43.4695;-18.2165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.75833321;11.41666698;64.50093842;206.549942;28.39999962;10.69999981;17.70000076;22.38333321;17.75;22.83333206;17.75;1213;251;6;88.87230682;686;24;508;24
-43.4695;-18.1345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.74166679;10.89999962;65.26946259;187.929306;26.89999962;10.19999981;16.70000076;21.20000076;16.98333359;21.63333321;16.98333359;1312;260;9;87.43828583;735;31;552;31
-43.4695;-16.4945;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;12.5;71.02272797;157.6388397;30;12.39999962;17.60000038;23;19.71666718;23.36666679;19.71666718;970;226;2;100.8866196;602;7;387;7
-43.4695;-10.8365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.09583282;13.72499943;79.33525085;67.33424377;33.40000153;16.10000038;17.30000114;25.43333244;24.10000038;25.64999962;24.10000038;892;151;0;88.09806061;437;6;380;6
-43.4285;-18.8315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.27083397;12.125;63.15104294;234.8544769;28.5;9.300000191;19.20000076;22.21666718;16.96666718;22.66666603;16.96666718;1419;280;14;83.94592285;776;43;581;43
-43.4285;-18.1755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.02499962;11.05000019;64.61988068;196.0924988;27.39999962;10.30000019;17.09999847;21.53333282;17.14999962;22;17.14999962;1286;260;7;87.74629211;721;28;538;28
-43.4285;-18.1345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.57500076;11.33333302;64.76190186;197.995636;28.10000038;10.60000038;17.5;22.08333397;17.66666603;22.56666565;17.66666603;1234;253;8;88.19033813;695;28;515;28
-43.4285;-10.8365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.96666718;13.4333334;79.96032715;65.16876984;33;16.20000076;16.79999924;25.33333397;24;25.54999924;24;887;152;0;88.09505463;437;6;382;6
-43.4285;-8.9915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.55416679;12.97500038;76.32352448;83.16083527;32.90000153;15.89999962;17.00000191;24.43333435;23.66666603;25.68333435;23.60000038;823;146;1;87.435112;407;4;174;14
-43.4285;-4.8915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.91250038;11.20833302;69.61696625;116.0353775;35.40000153;19.29999924;16.10000229;26.04999924;27.03333282;28.60000038;25.93333435;1541;336;11;93.90713501;885;37;97;181
-43.3875;-18.8725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.53333282;12.30000019;63.07692337;240.523407;28.89999962;9.399999619;19.5;22.51666641;17.14999962;22.98333359;17.14999962;1400;279;12;84.76716614;769;38;572;38
-43.3875;-16.4945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.34166718;12.5;71.42856598;164.0514679;28.20000076;10.69999981;17.5;21.46666718;17.93333244;21.83333397;17.93333244;1024;234;2;98.31282043;618;10;403;10
-43.3875;-4.7275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.89583397;11.07499981;70.54140472;109.4917603;35.09999847;19.39999962;15.69999886;26.11666679;26.93333435;28.48333359;25.95000076;1554;347;11;94.85975647;902;41;88;196
-43.3465;-18.2165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;17.45833397;10.61666679;65.94203186;173.6877289;24.5;8.399999619;16.10000038;18.78333282;14.91666698;19.23333359;14.91666698;1426;282;8;87.56122589;799;30;599;30
-43.3465;-18.0525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.56666756;11.5;65.34091187;197.982254;28.10000038;10.5;17.60000038;22.04999924;17.61666679;22.51666641;17.61666679;1227;252;9;86.78285217;684;32;504;32
-43.3465;-16.5765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.97500038;12.75;71.62921906;168.3813324;28.89999962;11.10000038;17.79999924;22.11666679;18.51666641;22.53333282;18.51666641;1023;231;4;97.35632324;614;13;403;13
